,id,title,all
1986,41283,Faster,"george tillman, jr. dwayne johnson billy bob thornton maggie grace carla gugino crime drama action thriller "
1987,4935,Howl's Moving Castle,hayao miyazaki takuya kimura akihiro miwa tatsuya gashûin mitsunori isaki fantasy animation adventure flying witch rain castle scarecrow body exchange hatter bakery demon anime
1988,19908,Zombieland,ruben fleischer jesse eisenberg woody harrelson emma stone abigail breslin comedy horror washington d.c. sister sister relationship post-apocalyptic road trip blood splatter parody survival zombie violence survival horror amusement park twinkie body count zombification disposing of a dead body bitten on the arm loner aftercreditsstinger zombie apocalypse fear of clowns
1989,10663,The Waterboy,frank coraci adam sandler kathy bates fairuza balk henry winkler comedy sport social outcast ridicule lawn mower deserted by husband low self esteem black and white to color
1990,1891,The Empire Strikes Back,irvin kershner mark hamill harrison ford carrie fisher billy dee williams adventure action science fiction rebel android asteroid space battle snow storm space colony spaceship lightsaber jedi good vs evil rebellion the force space opera stormtrooper wookie jedi master jedi training droid
1991,9737,Bad Boys,michael bay will smith martin lawrence téa leoni tchéky karyo action comedy crime thriller miami detective handcuffs airport mexican standoff strip club witness protection car crash internal affairs gunfight explosion brutality foot chase car chase drug lord hangar loose cannon bust reference to skittles black cop badge action hero corrupt cop
1992,37137,The Naked Gun 2½: The Smell of Fear,david zucker leslie nielsen priscilla presley george kennedy o.j. simpson comedy crime washington d.c. usa president spoof the white house
1993,9532,Final Destination,james wong devon sawa ali larter kerr smith tony todd horror omen airplane accident corpse death near-death experience
1994,10316,The Ides of March,george clooney ryan gosling george clooney philip seymour hoffman paul giamatti drama ohio politics dirty tricks presidential campaign endorsement campaign speech presidential debate
1995,2787,Pitch Black,david twohy vin diesel radha mitchell cole hauser lewis fitz-gerald thriller science fiction action darkness dystopia comet alien life-form survival eclipse flask corps
1996,12658,Someone Like You...,tony goldwyn ashley judd greg kinnear hugh jackman marisa tomei comedy romance feminism cohabitant tv show man-woman relation man between two women
1997,152601,Her,spike jonze joaquin phoenix scarlett johansson rooney mara amy adams romance science fiction drama artificial intelligence computer love loneliness transhumanism heartbreak near future singularity bittersweet
1998,10866,Joy Ride,john dahl steve zahn paul walker leelee sobieski jessica bowman mystery thriller drama colorado friendship stalker pokies truck driver cb radio strange
1999,227707,The Adventurer: The Curse of the Midas Box,jonathan newman aneurin barnard michael sheen lena headey sam neill fantasy adventure family london england based on novel key adventure supernatural steampunk
2000,21349,Anywhere But Here,wayne wang susan sarandon natalie portman hart bochner eileen ryan drama comedy romance dream
2001,19150,The Crew,michael dinner richard dreyfuss burt reynolds dan hedaya seymour cassel action comedy 
2002,70435,Haywire,steven soderbergh gina carano ewan mcgregor michael fassbender bill paxton action thriller mercenary secret agent rescue foot chase spanish
2003,580,Jaws: The Revenge,joseph sargent lorraine gary lance guest mario van peebles michael caine adventure thriller shark attack bahamas dying and death aggression by animal sequel revenge underwater shark great white shark animal attack caribbean christmas banana boat
2004,9819,Marvin's Room,jerry zaks diane keaton meryl streep leonardo dicaprio robert de niro drama sister sister relationship sister leukemia reunion cancer bone marrow transplant
2005,13579,The Longshots,fred durst ice cube keke palmer tasha smith jill marie jones drama family 
2006,20024,The End of the Affair,neil jordan ralph fiennes stephen rea julianne moore james bolam drama bomb sex jealousy infidelity obsession world war ii passion romance cheating wife church
2007,2453,Harley Davidson and the Marlboro Man,simon wincer mickey rourke don johnson chelsea field daniel baldwin action thriller corruption harley davidson drug dealer los angeles las vegas
2008,6973,In the Valley of Elah,paul haggis tommy lee jones charlize theron susan sarandon frances fisher history drama thriller crime mystery father son relationship detective war crimes patriotism homicide investigation iraq military service police cover-up disappearance murder investigation
2009,11156,Coco Before Chanel,anne fontaine audrey tautou benoît poelvoorde alessandro nivola marie gillain drama history fashion designer woman director
2010,354110,Forsaken,jon cassar demi moore kiefer sutherland donald sutherland brian cox western drama 
2011,22215,Cheri,stephen frears michelle pfeiffer kathy bates rupert friend felicity jones drama comedy romance 
2012,11632,Vanity Fair,mira nair reese witherspoon james purefoy jonathan rhys meyers romola garai drama romance london england british empire lover advancement aristocrat woman director
2013,30596,Bodyguards and Assassins,teddy chan donnie yen wang xue-qi tony leung ka-fai nicholas tse drama action history assassination martial arts sword blood splatter impalement beaten to death hong kong head bashed in extreme violence violent death hook bloody fight throat slitting violence
2014,3021,1408,mikael håfström john cusack samuel l. jackson mary mccormack jasmine jessica anthony horror thriller suicide new york hotel fire hotel room wife husband relationship suicide attempt window door haunted house research ghost world painting telephone loss of daughter blood
2015,957,Spaceballs,mel brooks mel brooks rick moranis bill pullman daphne zuniga comedy science fiction android lasergun swordplay temple space marine space battle space travel space mission galaxy comb altar magnet beam jam speed of light plastic surgery password shield nose spoof
2016,256917,The Water Diviner,russell crowe russell crowe olga kurylenko yılmaz erdoğan cem yılmaz war drama istanbul australia post world war i farmer missing in action missing son gallipoli campaign inspired by true events
2017,251,Ghost,jerry zucker patrick swayze demi moore whoopi goldberg tony goldwyn fantasy drama thriller mystery romance corruption fortune teller money transfer money laundering pottery afterlife spiritism
2018,544,There's Something About Mary,bobby farrelly cameron diaz ben stiller matt dillon lee evans romance comedy surgeon stalker romantic comedy dream girl taboo screwball comedy frisbee troubadour gross out comedy intellectual disability
2019,11395,The Santa Clause,john pasquin tim allen judge reinhold wendy crewson david krumholtz fantasy drama comedy family holiday christmas party santa claus deal christmas tree christmas
2020,14635,The Rookie,john lee hancock dennis quaid rachel griffiths beth grant angus t. jones drama family father son relationship baseball sports team sport life's dream growing up
2021,13680,The Game Plan,andy fickman dwayne johnson madison pettis kyra sedgwick roselyn sánchez comedy family american football bachelor sports team sport aerobics tween girl publicist
2022,688,The Bridges of Madison County,clint eastwood meryl streep clint eastwood annie corley victor slezak drama romance farewell adultery love at first sight photographer wife husband relationship iowa love of one's life mother role bridge housewife love letter peasant marriage crisis photography unsociability secret love nature documentary
2023,11090,The Animal,luke greenfield rob schneider colleen haskell john c. mcginley ed asner action comedy dream employee car crash scientist police officer organ donation aftercreditsstinger virility
2024,783,Gandhi,richard attenborough ben kingsley candice bergen edward fox john gielgud drama history muslim indian lead demonstration world war ii imprisonment release from prison south africa bravery hunger strike colony morning prayer hindu independence british army political negotiations conference nonviolent resistance apartheid british empire protest independence movement bombay india strike freedom prayer world religion hinduism mahatma gandhi calcutta
2025,228194,The Hundred-Foot Journey,lasse hallström helen mirren manish dayal om puri charlotte le bon drama france based on novel indian lead restaurant family
